Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,0
,
,
,
Label,
TIME,CH1
-8.030e-04,4.91156
-8.028e-04,4.91688
-8.026e-04,4.91031
-8.024e-04,4.91563
-8.022e-04,4.91312
-8.020e-04,4.91063
-8.018e-04,4.91344
-8.016e-04,4.91219
-8.014e-04,4.90813
-8.012e-04,4.90437
-8.010e-04,4.90969
-8.008e-04,4.91437
-8.006e-04,4.90875
-8.004e-04,4.91
-8.002e-04,4.91437
-8.000e-04,4.90188
-7.998e-04,4.91031
-7.996e-04,4.9
-7.994e-04,4.91
-7.992e-04,4.90906
-7.990e-04,4.90969
-7.988e-04,4.90656
-7.986e-04,4.92156
-7.984e-04,4.91938
-7.982e-04,4.91344
-7.980e-04,4.90781
-7.978e-04,4.91344
-7.976e-04,4.91125
-7.974e-04,4.91031
-7.972e-04,4.90813
-7.970e-04,4.91188
-7.968e-04,4.90937
-7.966e-04,4.91125
-7.964e-04,4.90969
-7.962e-04,4.90656
-7.960e-04,4.90313
-7.958e-04,4.91344
-7.956e-04,4.91219
-7.954e-04,4.91125
-7.952e-04,4.91812
-7.950e-04,4.91375
-7.948e-04,4.91656
-7.946e-04,4.90813
-7.944e-04,4.91594
-7.942e-04,4.90688
-7.940e-04,4.90937
-7.938e-04,4.90875
-7.936e-04,4.90937
-7.934e-04,4.91031
-7.932e-04,4.90688
-7.930e-04,4.9125
-7.928e-04,4.91344
-7.926e-04,4.91219
-7.924e-04,4.91125
-7.922e-04,4.9175
-7.920e-04,4.91219
-7.918e-04,4.915
-7.916e-04,4.91531
-7.914e-04,4.91406
-7.912e-04,4.90344
-7.910e-04,4.91344
-7.908e-04,4.90969
-7.906e-04,4.91312
-7.904e-04,4.91469
-7.902e-04,4.91594
-7.900e-04,4.90688
-7.898e-04,4.90437
-7.896e-04,4.90594
-7.894e-04,4.91
-7.892e-04,4.92125
-7.890e-04,4.9175
-7.888e-04,4.91719
-7.886e-04,4.9175
-7.884e-04,4.91188
-7.882e-04,4.92031
-7.880e-04,4.91875
-7.878e-04,4.91031
-7.876e-04,4.91
-7.874e-04,4.90688
-7.872e-04,4.90688
-7.870e-04,4.91406
-7.868e-04,4.91625
-7.866e-04,4.91344
-7.864e-04,4.92094
-7.862e-04,4.90719
-7.860e-04,4.90469
-7.858e-04,4.91625
-7.856e-04,4.91188
-7.854e-04,4.92344
-7.852e-04,4.91281
-7.850e-04,4.9125
-7.848e-04,4.915
-7.846e-04,4.91906
-7.844e-04,4.915
-7.842e-04,4.90719
-7.840e-04,4.91219
-7.838e-04,4.91656
-7.836e-04,4.91812
-7.834e-04,4.91469
-7.832e-04,4.915
-7.830e-04,4.91063
-7.828e-04,4.91531
-7.826e-04,4.91625
-7.824e-04,4.90344
-7.822e-04,4.90906
-7.820e-04,4.90781
-7.818e-04,4.90594
-7.816e-04,4.90688
-7.814e-04,4.91125
-7.812e-04,4.91469
-7.810e-04,4.91812
-7.808e-04,4.91656
-7.806e-04,4.91312
-7.804e-04,4.90937
-7.802e-04,4.91375
-7.800e-04,4.90781
-7.798e-04,4.92063
-7.796e-04,4.91406
-7.794e-04,4.90719
-7.792e-04,4.90469
-7.790e-04,4.9075
-7.788e-04,4.91469
-7.786e-04,4.91219
-7.784e-04,4.905
-7.782e-04,4.90437
-7.780e-04,4.91094
-7.778e-04,4.9075
-7.776e-04,4.91531
-7.774e-04,4.90406
-7.772e-04,4.90813
-7.770e-04,4.91563
-7.768e-04,4.91375
-7.766e-04,4.90813
-7.764e-04,4.91469
-7.762e-04,4.90688
-7.760e-04,4.91125
-7.758e-04,4.91594
-7.756e-04,4.91
-7.754e-04,4.9125
-7.752e-04,4.91531
-7.750e-04,4.915
-7.748e-04,4.91063
-7.746e-04,4.91344
-7.744e-04,4.90656
-7.742e-04,4.90844
-7.740e-04,4.91531
-7.738e-04,4.91938
-7.736e-04,4.91656
-7.734e-04,4.91063
-7.732e-04,4.90656
-7.730e-04,4.91375
-7.728e-04,4.92406
-7.726e-04,4.90719
-7.724e-04,4.91375
-7.722e-04,4.91312
-7.720e-04,4.92406
-7.718e-04,4.91656
-7.716e-04,4.91656
-7.714e-04,4.90969
-7.712e-04,4.91875
-7.710e-04,4.91437
-7.708e-04,4.91094
-7.706e-04,4.915
-7.704e-04,4.91344
-7.702e-04,4.91719
-7.700e-04,4.91281
-7.698e-04,4.9175
-7.696e-04,4.91688
-7.694e-04,4.90656
-7.692e-04,4.91563
-7.690e-04,4.92031
-7.688e-04,4.91406
-7.686e-04,4.91469
-7.684e-04,4.9125
-7.682e-04,4.91625
-7.680e-04,4.91219
-7.678e-04,4.91437
-7.676e-04,4.91969
-7.674e-04,4.91594
-7.672e-04,4.91781
-7.670e-04,4.91219
-7.668e-04,4.91406
-7.666e-04,4.91781
-7.664e-04,4.91219
-7.662e-04,4.91531
-7.660e-04,4.91719
-7.658e-04,4.91312
-7.656e-04,4.91688
-7.654e-04,4.91125
-7.652e-04,4.91781
-7.650e-04,4.92031
-7.648e-04,4.90688
-7.646e-04,4.90625
-7.644e-04,4.915
-7.642e-04,4.91344
-7.640e-04,4.91156
-7.638e-04,4.90625
-7.636e-04,4.91406
-7.634e-04,4.91094
-7.632e-04,4.9175
-7.630e-04,4.91
-7.628e-04,4.91594
-7.626e-04,4.90562
-7.624e-04,4.90188
-7.622e-04,4.91656
-7.620e-04,4.91594
-7.618e-04,4.91938
-7.616e-04,4.915
-7.614e-04,4.91812
-7.612e-04,4.9225
-7.610e-04,4.91844
-7.608e-04,4.92
-7.606e-04,4.91531
-7.604e-04,4.91344
-7.602e-04,4.90937
-7.600e-04,4.91656
-7.598e-04,4.91063
-7.596e-04,4.90562
-7.594e-04,4.91281
-7.592e-04,4.91188
-7.590e-04,4.91594
-7.588e-04,4.91969
-7.586e-04,4.91594
-7.584e-04,4.91437
-7.582e-04,4.90906
-7.580e-04,4.9175
-7.578e-04,4.91563
-7.576e-04,4.9225
-7.574e-04,4.91219
-7.572e-04,4.91781
-7.570e-04,4.90969
-7.568e-04,4.91188
-7.566e-04,4.91125
-7.564e-04,4.92094
-7.562e-04,4.90781
-7.560e-04,4.90937
-7.558e-04,4.91125
-7.556e-04,4.91375
-7.554e-04,4.91625
-7.552e-04,4.91188
-7.550e-04,4.91125
-7.548e-04,4.915
-7.546e-04,4.91906
-7.544e-04,4.90813
-7.542e-04,4.9125
-7.540e-04,4.91625
-7.538e-04,4.90813
-7.536e-04,4.92
-7.534e-04,4.91781
-7.532e-04,4.91063
-7.530e-04,4.89906
-7.528e-04,4.91063
-7.526e-04,4.91969
-7.524e-04,4.91469
-7.522e-04,4.90781
-7.520e-04,4.91594
-7.518e-04,4.91094
-7.516e-04,4.92125
-7.514e-04,4.91281
-7.512e-04,4.91844
-7.510e-04,4.91375
-7.508e-04,4.92188
-7.506e-04,4.91281
-7.504e-04,4.91219
-7.502e-04,4.90688
-7.500e-04,4.905
-7.498e-04,4.91188
-7.496e-04,4.91188
-7.494e-04,4.91125
-7.492e-04,4.91
-7.490e-04,4.90906
-7.488e-04,4.92312
-7.486e-04,4.91563
-7.484e-04,4.91875
-7.482e-04,4.90562
-7.480e-04,4.905
-7.478e-04,4.91344
-7.476e-04,4.91281
-7.474e-04,4.91219
-7.472e-04,4.90688
-7.470e-04,4.91188
-7.468e-04,4.91156
-7.466e-04,4.90313
-7.464e-04,4.90937
-7.462e-04,4.91875
-7.460e-04,4.91094
-7.458e-04,4.90844
-7.456e-04,4.90625
-7.454e-04,4.91625
-7.452e-04,4.91188
-7.450e-04,4.91469
-7.448e-04,4.91594
-7.446e-04,4.91969
-7.444e-04,4.91281
-7.442e-04,4.91375
-7.440e-04,4.91688
-7.438e-04,4.91781
-7.436e-04,4.915
-7.434e-04,4.91531
-7.432e-04,4.91563
-7.430e-04,4.91156
-7.428e-04,4.90406
-7.426e-04,4.9125
-7.424e-04,4.90625
-7.422e-04,4.915
-7.420e-04,4.91063
-7.418e-04,4.9125
-7.416e-04,4.90844
-7.414e-04,4.91906
-7.412e-04,4.91281
-7.410e-04,4.91125
-7.408e-04,4.91969
-7.406e-04,4.91563
-7.404e-04,4.91219
-7.402e-04,4.90937
-7.400e-04,4.91
-7.398e-04,4.90688
-7.396e-04,4.90969
-7.394e-04,4.91094
-7.392e-04,4.91531
-7.390e-04,4.90875
-7.388e-04,4.9125
-7.386e-04,4.90344
-7.384e-04,4.90875
-7.382e-04,4.91406
-7.380e-04,4.90125
-7.378e-04,4.91437
-7.376e-04,4.905
-7.374e-04,4.91281
-7.372e-04,4.91219
-7.370e-04,4.91094
-7.368e-04,4.90906
-7.366e-04,4.9125
-7.364e-04,4.90562
-7.362e-04,4.90375
-7.360e-04,4.915
-7.358e-04,4.905
-7.356e-04,4.90625
-7.354e-04,4.91437
-7.352e-04,4.91406
-7.350e-04,4.90906
-7.348e-04,4.9125
-7.346e-04,4.91094
-7.344e-04,4.91094
-7.342e-04,4.91
-7.340e-04,4.92094
-7.338e-04,4.90406
-7.336e-04,4.90375
-7.334e-04,4.90656
-7.332e-04,4.90656
-7.330e-04,4.90406
-7.328e-04,4.90844
-7.326e-04,4.91
-7.324e-04,4.91156
-7.322e-04,4.90937
-7.320e-04,4.90875
-7.318e-04,4.91094
-7.316e-04,4.90625
-7.314e-04,4.92188
-7.312e-04,4.9125
-7.310e-04,4.91563
-7.308e-04,4.91781
-7.306e-04,4.90656
-7.304e-04,4.91312
-7.302e-04,4.91969
-7.300e-04,4.91219
-7.298e-04,4.90781
-7.296e-04,4.905
-7.294e-04,4.90437
-7.292e-04,4.91063
-7.290e-04,4.91031
-7.288e-04,4.90781
-7.286e-04,4.90906
-7.284e-04,4.91312
-7.282e-04,4.90688
-7.280e-04,4.90219
-7.278e-04,4.91125
-7.276e-04,4.90406
-7.274e-04,4.91031
-7.272e-04,4.91875
-7.270e-04,4.90594
-7.268e-04,4.90688
-7.266e-04,4.90344
-7.264e-04,4.90437
-7.262e-04,4.90844
-7.260e-04,4.91094
-7.258e-04,4.90969
-7.256e-04,4.90844
-7.254e-04,4.90594
-7.252e-04,4.90469
-7.250e-04,4.91219
-7.248e-04,4.91469
-7.246e-04,4.91
-7.244e-04,4.91094
-7.242e-04,4.91156
-7.240e-04,4.90094
-7.238e-04,4.90406
-7.236e-04,4.91156
-7.234e-04,4.91625
-7.232e-04,4.9075
-7.230e-04,4.90719
-7.228e-04,4.9075
-7.226e-04,4.91
-7.224e-04,4.90406
-7.222e-04,4.90875
-7.220e-04,4.90813
-7.218e-04,4.90844
-7.216e-04,4.91594
-7.214e-04,4.90781
-7.212e-04,4.91344
-7.210e-04,4.90781
-7.208e-04,4.91188
-7.206e-04,4.91375
-7.204e-04,4.92063
-7.202e-04,4.89688
-7.200e-04,4.90344
-7.198e-04,4.915
-7.196e-04,4.91188
-7.194e-04,4.91094
-7.192e-04,4.90688
-7.190e-04,4.91031
-7.188e-04,4.91125
-7.186e-04,4.91719
-7.184e-04,4.9125
-7.182e-04,4.91219
-7.180e-04,4.915
-7.178e-04,4.91844
-7.176e-04,4.90437
-7.174e-04,4.91188
-7.172e-04,4.90813
-7.170e-04,4.90781
-7.168e-04,4.90969
-7.166e-04,4.905
-7.164e-04,4.91
-7.162e-04,4.91031
-7.160e-04,4.90875
-7.158e-04,4.91406
-7.156e-04,4.90969
-7.154e-04,4.91063
-7.152e-04,4.9125
-7.150e-04,4.91719
-7.148e-04,4.91563
-7.146e-04,4.91812
-7.144e-04,4.91094
-7.142e-04,4.90625
-7.140e-04,4.91094
-7.138e-04,4.91219
-7.136e-04,4.91781
-7.134e-04,4.90469
-7.132e-04,4.91656
-7.130e-04,4.91437
-7.128e-04,4.90781
-7.126e-04,4.91531
-7.124e-04,4.90656
-7.122e-04,4.90688
-7.120e-04,4.91219
-7.118e-04,4.91625
-7.116e-04,4.91563
-7.114e-04,4.91781
-7.112e-04,4.91219
-7.110e-04,4.915
-7.108e-04,4.92094
-7.106e-04,4.91125
-7.104e-04,4.91844
-7.102e-04,4.91469
-7.100e-04,4.9125
-7.098e-04,4.90437
-7.096e-04,4.91375
-7.094e-04,4.91812
-7.092e-04,4.91469
-7.090e-04,4.91594
-7.088e-04,4.91125
-7.086e-04,4.90188
-7.084e-04,4.90562
-7.082e-04,4.91406
-7.080e-04,4.91469
-7.078e-04,4.91656
-7.076e-04,4.91344
-7.074e-04,4.91844
-7.072e-04,4.90656
-7.070e-04,4.91281
-7.068e-04,4.91594
-7.066e-04,4.91125
-7.064e-04,4.91375
-7.062e-04,4.91375
-7.060e-04,4.91469
-7.058e-04,4.90875
-7.056e-04,4.90625
-7.054e-04,4.91188
-7.052e-04,4.90906
-7.050e-04,4.91031
-7.048e-04,4.91406
-7.046e-04,4.91125
-7.044e-04,4.92344
-7.042e-04,4.90937
-7.040e-04,4.91312
-7.038e-04,4.91563
-7.036e-04,4.91312
-7.034e-04,4.91688
-7.032e-04,4.90781
-7.030e-04,4.91563
-7.028e-04,4.91
-7.026e-04,4.91781
-7.024e-04,4.9125
-7.022e-04,4.91563
-7.020e-04,4.91437
-7.018e-04,4.91594
-7.016e-04,4.91875
-7.014e-04,4.91656
-7.012e-04,4.91437
-7.010e-04,4.91969
-7.008e-04,4.91563
-7.006e-04,4.91281
-7.004e-04,4.91375
-7.002e-04,4.90437
-7.000e-04,4.91344
-6.998e-04,4.9125
-6.996e-04,4.90813
-6.994e-04,4.90844
-6.992e-04,4.90813
-6.990e-04,4.915
-6.988e-04,4.90875
-6.986e-04,4.91312
-6.984e-04,4.91188
-6.982e-04,4.91688
-6.980e-04,4.91281
-6.978e-04,4.91781
-6.976e-04,4.91281
-6.974e-04,4.91688
-6.972e-04,4.90813
-6.970e-04,4.915
-6.968e-04,4.91906
-6.966e-04,4.91156
-6.964e-04,4.90937
-6.962e-04,4.91063
-6.960e-04,4.9125
-6.958e-04,4.90813
-6.956e-04,4.91063
-6.954e-04,4.90813
-6.952e-04,4.91563
-6.950e-04,4.90969
-6.948e-04,4.91094
-6.946e-04,4.915
-6.944e-04,4.91563
-6.942e-04,4.90875
-6.940e-04,4.90437
-6.938e-04,4.91563
-6.936e-04,4.91844
-6.934e-04,4.92063
-6.932e-04,4.92281
-6.930e-04,4.91469
-6.928e-04,4.90781
-6.926e-04,4.91563
-6.924e-04,4.91219
-6.922e-04,4.91031
-6.920e-04,4.90719
-6.918e-04,4.91
-6.916e-04,4.91469
-6.914e-04,4.90469
-6.912e-04,4.91812
-6.910e-04,4.91188
-6.908e-04,4.91906
-6.906e-04,4.91063
-6.904e-04,4.91625
-6.902e-04,4.91344
-6.900e-04,4.91063
-6.898e-04,4.90906
-6.896e-04,4.91312
-6.894e-04,4.91063
-6.892e-04,4.90688
-6.890e-04,4.9075
-6.888e-04,4.91281
-6.886e-04,4.91344
-6.884e-04,4.91531
-6.882e-04,4.91156
-6.880e-04,4.9175
-6.878e-04,4.90875
-6.876e-04,4.91
-6.874e-04,4.91469
-6.872e-04,4.91156
-6.870e-04,4.91625
-6.868e-04,4.91563
-6.866e-04,4.91312
-6.864e-04,4.91375
-6.862e-04,4.91094
-6.860e-04,4.91031
-6.858e-04,4.915
-6.856e-04,4.91219
-6.854e-04,4.91281
-6.852e-04,4.91594
-6.850e-04,4.9125
-6.848e-04,4.91781
-6.846e-04,4.91437
-6.844e-04,4.91375
-6.842e-04,4.91188
-6.840e-04,4.91531
-6.838e-04,4.91281
-6.836e-04,4.90813
-6.834e-04,4.9175
-6.832e-04,4.9025
-6.830e-04,4.91344
-6.828e-04,4.91219
-6.826e-04,4.90781
-6.824e-04,4.91281
-6.822e-04,4.90969
-6.820e-04,4.91
-6.818e-04,4.90844
-6.816e-04,4.90469
-6.814e-04,4.90813
-6.812e-04,4.92094
-6.810e-04,4.90875
-6.808e-04,4.91406
-6.806e-04,4.91344
-6.804e-04,4.91188
-6.802e-04,4.91
-6.800e-04,4.91844
-6.798e-04,4.90844
-6.796e-04,4.91344
-6.794e-04,4.9125
-6.792e-04,4.91531
-6.790e-04,4.90344
-6.788e-04,4.90906
-6.786e-04,4.91344
-6.784e-04,4.90937
-6.782e-04,4.92031
-6.780e-04,4.90844
-6.778e-04,4.91063
-6.776e-04,4.91844
-6.774e-04,4.91844
-6.772e-04,4.91469
-6.770e-04,4.90188
-6.768e-04,4.91656
-6.766e-04,4.91781
-6.764e-04,4.91094
-6.762e-04,4.92719
-6.760e-04,4.90906
-6.758e-04,4.89531
-6.756e-04,4.91219
-6.754e-04,4.91031
-6.752e-04,4.91406
-6.750e-04,4.90344
-6.748e-04,4.91406
-6.746e-04,4.91625
-6.744e-04,4.91406
-6.742e-04,4.91469
-6.740e-04,4.90906
-6.738e-04,4.9225
-6.736e-04,4.90469
-6.734e-04,4.91406
-6.732e-04,4.91375
-6.730e-04,4.91188
-6.728e-04,4.91688
-6.726e-04,4.91156
-6.724e-04,4.91063
-6.722e-04,4.9125
-6.720e-04,4.91469
-6.718e-04,4.92063
-6.716e-04,4.91875
-6.714e-04,4.91031
-6.712e-04,4.91
-6.710e-04,4.915
-6.708e-04,4.915
-6.706e-04,4.91719
-6.704e-04,4.91938
-6.702e-04,4.91719
-6.700e-04,4.91281
-6.698e-04,4.91031
-6.696e-04,4.91094
-6.694e-04,4.91469
-6.692e-04,4.9075
-6.690e-04,4.91281
-6.688e-04,4.91875
-6.686e-04,4.91406
-6.684e-04,4.90562
-6.682e-04,4.91312
-6.680e-04,4.91188
-6.678e-04,4.91063
-6.676e-04,4.91344
-6.674e-04,4.91031
-6.672e-04,4.92594
-6.670e-04,4.905
-6.668e-04,4.91688
-6.666e-04,4.92031
-6.664e-04,4.91719
-6.662e-04,4.90469
-6.660e-04,4.90969
-6.658e-04,4.91156
-6.656e-04,4.91312
-6.654e-04,4.91656
-6.652e-04,4.91031
-6.650e-04,4.91281
-6.648e-04,4.91156
-6.646e-04,4.90813
-6.644e-04,4.91094
-6.642e-04,4.91031
-6.640e-04,4.90844
-6.638e-04,4.915
-6.636e-04,4.90813
-6.634e-04,4.91375
-6.632e-04,4.91188
-6.630e-04,4.91
-6.628e-04,4.91312
-6.626e-04,4.905
-6.624e-04,4.91406
-6.622e-04,4.90875
-6.620e-04,4.90594
-6.618e-04,4.91
-6.616e-04,4.91031
-6.614e-04,4.91281
-6.612e-04,4.90719
-6.610e-04,4.91375
-6.608e-04,4.90719
-6.606e-04,4.91563
-6.604e-04,4.90813
-6.602e-04,4.92156
-6.600e-04,4.91281
-6.598e-04,4.91844
-6.596e-04,4.91219
-6.594e-04,4.91437
-6.592e-04,4.91156
-6.590e-04,4.91125
-6.588e-04,4.91531
-6.586e-04,4.91188
-6.584e-04,4.90281
-6.582e-04,4.90781
-6.580e-04,4.92469
-6.578e-04,4.92219
-6.576e-04,4.91281
-6.574e-04,4.92188
-6.572e-04,4.90969
-6.570e-04,4.91563
-6.568e-04,4.91469
-6.566e-04,4.91656
-6.564e-04,4.91188
-6.562e-04,4.92125
-6.560e-04,4.90906
-6.558e-04,4.91719
-6.556e-04,4.91344
-6.554e-04,4.90937
-6.552e-04,4.91906
-6.550e-04,4.90781
-6.548e-04,4.91031
-6.546e-04,4.915
-6.544e-04,4.91844
-6.542e-04,4.91063
-6.540e-04,4.91781
-6.538e-04,4.91812
-6.536e-04,4.915
-6.534e-04,4.91688
-6.532e-04,4.9225
-6.530e-04,4.91188
-6.528e-04,4.91063
-6.526e-04,4.91719
-6.524e-04,4.90937
-6.522e-04,4.91219
-6.520e-04,4.91688
-6.518e-04,4.91312
-6.516e-04,4.91219
-6.514e-04,4.90031
-6.512e-04,4.91844
-6.510e-04,4.91625
-6.508e-04,4.91219
-6.506e-04,4.90906
-6.504e-04,4.90937
-6.502e-04,4.90625
-6.500e-04,4.91625
-6.498e-04,4.91094
-6.496e-04,4.92
-6.494e-04,4.90219
-6.492e-04,4.90875
-6.490e-04,4.90906
-6.488e-04,4.91688
-6.486e-04,4.90844
-6.484e-04,4.91281
-6.482e-04,4.91188
-6.480e-04,4.91156
-6.478e-04,4.91219
-6.476e-04,4.9175
-6.474e-04,4.9125
-6.472e-04,4.90156
-6.470e-04,4.91875
-6.468e-04,4.90469
-6.466e-04,4.91281
-6.464e-04,4.91219
-6.462e-04,4.91031
-6.460e-04,4.91031
-6.458e-04,4.90937
-6.456e-04,4.90844
-6.454e-04,4.90781
-6.452e-04,4.91156
-6.450e-04,4.9075
-6.448e-04,4.90375
-6.446e-04,4.91469
-6.444e-04,4.91031
-6.442e-04,4.91406
-6.440e-04,4.91312
-6.438e-04,4.9075
-6.436e-04,4.92281
-6.434e-04,4.91
-6.432e-04,4.9175
-6.430e-04,4.91875
-6.428e-04,4.90875
-6.426e-04,4.91281
-6.424e-04,4.91406
-6.422e-04,4.91656
-6.420e-04,4.9075
-6.418e-04,4.91219
-6.416e-04,4.91469
-6.414e-04,4.91156
-6.412e-04,4.915
-6.410e-04,4.90906
-6.408e-04,4.91094
-6.406e-04,4.91
-6.404e-04,4.91406
-6.402e-04,4.91469
-6.400e-04,4.91688
-6.398e-04,4.92031
-6.396e-04,4.91688
-6.394e-04,4.91312
-6.392e-04,4.92063
-6.390e-04,4.91094
-6.388e-04,4.91969
-6.386e-04,4.91719
-6.384e-04,4.91188
-6.382e-04,4.91469
-6.380e-04,4.91031
-6.378e-04,4.90781
-6.376e-04,4.90875
-6.374e-04,4.90875
-6.372e-04,4.91656
-6.370e-04,4.92031
-6.368e-04,4.91875
-6.366e-04,4.91312
-6.364e-04,4.91312
-6.362e-04,4.91344
-6.360e-04,4.92031
-6.358e-04,4.91531
-6.356e-04,4.91844
-6.354e-04,4.92125
-6.352e-04,4.91469
-6.350e-04,4.91594
-6.348e-04,4.91125
-6.346e-04,4.90906
-6.344e-04,4.91406
-6.342e-04,4.915
-6.340e-04,4.915
-6.338e-04,4.91188
-6.336e-04,4.91031
-6.334e-04,4.91312
-6.332e-04,4.91594
-6.330e-04,4.91219
-6.328e-04,4.91594
-6.326e-04,4.91219
-6.324e-04,4.91469
-6.322e-04,4.90875
-6.320e-04,4.9175
-6.318e-04,4.90688
-6.316e-04,4.90562
-6.314e-04,4.91
-6.312e-04,4.91281
-6.310e-04,4.91969
-6.308e-04,4.91656
-6.306e-04,4.91094
-6.304e-04,4.90875
-6.302e-04,4.91688
-6.300e-04,4.92938
-6.298e-04,4.91906
-6.296e-04,4.91219
-6.294e-04,4.91656
-6.292e-04,4.92344
-6.290e-04,4.91625
-6.288e-04,4.91312
-6.286e-04,4.92094
-6.284e-04,4.91812
-6.282e-04,4.91625
-6.280e-04,4.91094
-6.278e-04,4.9125
-6.276e-04,4.91656
-6.274e-04,4.91063
-6.272e-04,4.9125
-6.270e-04,4.91531
-6.268e-04,4.91594
-6.266e-04,4.91688
-6.264e-04,4.91656
-6.262e-04,4.9175
-6.260e-04,4.91625
-6.258e-04,4.91125
-6.256e-04,4.91281
-6.254e-04,4.91344
-6.252e-04,4.90906
-6.250e-04,4.91344
-6.248e-04,4.91781
-6.246e-04,4.91094
-6.244e-04,4.91906
-6.242e-04,4.90406
-6.240e-04,4.91656
-6.238e-04,4.91063
-6.236e-04,4.90844
-6.234e-04,4.91125
-6.232e-04,4.92125
-6.230e-04,4.91281
-6.228e-04,4.91594
-6.226e-04,4.91156
-6.224e-04,4.91094
-6.222e-04,4.90469
-6.220e-04,4.91312
-6.218e-04,4.91125
-6.216e-04,4.90813
-6.214e-04,4.92125
-6.212e-04,4.90813
-6.210e-04,4.91688
-6.208e-04,4.91938
-6.206e-04,4.91344
-6.204e-04,4.90906
-6.202e-04,4.91812
-6.200e-04,4.91281
-6.198e-04,4.91719
-6.196e-04,4.92531
-6.194e-04,4.91969
-6.192e-04,4.92
-6.190e-04,4.91344
-6.188e-04,4.91437
-6.186e-04,4.91594
-6.184e-04,4.90844
-6.182e-04,4.90844
-6.180e-04,4.90937
-6.178e-04,4.91281
-6.176e-04,4.90906
-6.174e-04,4.91437
-6.172e-04,4.91688
-6.170e-04,4.91375
-6.168e-04,4.91812
-6.166e-04,4.91875
-6.164e-04,4.92063
-6.162e-04,4.91812
-6.160e-04,4.91344
-6.158e-04,4.90937
-6.156e-04,4.90625
-6.154e-04,4.91312
-6.152e-04,4.91406
-6.150e-04,4.9225
-6.148e-04,4.91719
-6.146e-04,4.91594
-6.144e-04,4.91375
-6.142e-04,4.915
-6.140e-04,4.91281
-6.138e-04,4.91688
-6.136e-04,4.91156
-6.134e-04,4.90906
-6.132e-04,4.90688
-6.130e-04,4.91219
-6.128e-04,4.91906
-6.126e-04,4.91594
-6.124e-04,4.91
-6.122e-04,4.91281
-6.120e-04,4.91563
-6.118e-04,4.91437
-6.116e-04,4.91156
-6.114e-04,4.90844
-6.112e-04,4.91531
-6.110e-04,4.91594
-6.108e-04,4.91219
-6.106e-04,4.91437
-6.104e-04,4.91312
-6.102e-04,4.90375
-6.100e-04,4.92594
-6.098e-04,4.92656
-6.096e-04,4.91812
-6.094e-04,4.92156
-6.092e-04,4.9125
-6.090e-04,4.91594
-6.088e-04,4.90813
-6.086e-04,4.91281
-6.084e-04,4.92063
-6.082e-04,4.91469
-6.080e-04,4.90562
-6.078e-04,4.90969
-6.076e-04,4.91
-6.074e-04,4.90688
-6.072e-04,4.915
-6.070e-04,4.9075
-6.068e-04,4.92625
-6.066e-04,4.91063
-6.064e-04,4.91219
-6.062e-04,4.91656
-6.060e-04,4.91281
-6.058e-04,4.91531
-6.056e-04,4.90844
-6.054e-04,4.90719
-6.052e-04,4.91406
-6.050e-04,4.91656
-6.048e-04,4.91594
-6.046e-04,4.90875
-6.044e-04,4.91094
-6.042e-04,4.90469
-6.040e-04,4.90937
-6.038e-04,4.91312
-6.036e-04,4.91375
-6.034e-04,4.91906
-6.032e-04,4.91844
-6.030e-04,4.91063
-6.028e-04,4.91031
-6.026e-04,4.91781
-6.024e-04,4.915
-6.022e-04,4.90813
-6.020e-04,4.91906
-6.018e-04,4.91312
-6.016e-04,4.90688
-6.014e-04,4.90937
-6.012e-04,4.92188
-6.010e-04,4.9125
-6.008e-04,4.91594
-6.006e-04,4.90125
-6.004e-04,4.9125
-6.002e-04,4.90906
-6.000e-04,4.90875
-5.998e-04,4.9125
-5.996e-04,4.91312
-5.994e-04,4.91906
-5.992e-04,4.91531
-5.990e-04,4.90656
-5.988e-04,4.91656
-5.986e-04,4.91531
-5.984e-04,4.91531
-5.982e-04,4.91781
-5.980e-04,4.91719
-5.978e-04,4.91344
-5.976e-04,4.9175
-5.974e-04,4.91344
-5.972e-04,4.91094
-5.970e-04,4.91844
-5.968e-04,4.91938
-5.966e-04,4.91594
-5.964e-04,4.90906
-5.962e-04,4.91156
-5.960e-04,4.915
-5.958e-04,4.91906
-5.956e-04,4.91125
-5.954e-04,4.90906
-5.952e-04,4.91219
-5.950e-04,4.91344
-5.948e-04,4.90875
-5.946e-04,4.91156
-5.944e-04,4.91063
-5.942e-04,4.91625
-5.940e-04,4.90937
-5.938e-04,4.9175
-5.936e-04,4.90781
-5.934e-04,4.91
-5.932e-04,4.9075
-5.930e-04,4.91563
-5.928e-04,4.92031
-5.926e-04,4.91094
-5.924e-04,4.91344
-5.922e-04,4.91531
-5.920e-04,4.91156
-5.918e-04,4.90719
-5.916e-04,4.91125
-5.914e-04,4.90813
-5.912e-04,4.91125
-5.910e-04,4.91344
-5.908e-04,4.91125
-5.906e-04,4.91219
-5.904e-04,4.90156
-5.902e-04,4.90656
-5.900e-04,4.91094
-5.898e-04,4.90719
-5.896e-04,4.90906
